2025-10-19 05:17:21.000000,20.21976
2025-10-19 05:17:51.000000,20.21976
2025-10-19 05:18:21.000000,20.21976
2025-10-19 05:18:51.000000,20.21976
2025-10-19 05:19:21.000000,19.92671
2025-10-19 05:19:51.000000,19.92671
2025-10-19 05:20:21.000000,19.92671
2025-10-19 05:20:51.000000,19.63368
2025-10-19 05:21:21.000000,19.92671
2025-10-19 05:21:51.000000,19.63368
2025-10-19 05:22:21.000000,19.63368
2025-10-19 05:22:51.000000,19.63368
2025-10-19 05:23:21.000000,19.63368
2025-10-19 05:23:51.000000,19.92671
2025-10-19 05:24:21.000000,19.92671
2025-10-19 05:24:51.000000,19.92671
2025-10-19 05:25:21.000000,20.21976
2025-10-19 05:25:51.000000,20.21976
2025-10-19 05:26:21.000000,20.21976
2025-10-19 05:26:51.000000,20.21976
2025-10-19 05:27:21.000000,20.21976
2025-10-19 05:27:51.000000,20.21976
2025-10-19 05:28:21.000000,20.5128
2025-10-19 05:28:51.000000,20.5128
2025-10-19 05:29:21.000000,20.5128
2025-10-19 05:29:51.000000,20.5128
2025-10-19 05:30:21.000000,20.21976
2025-10-19 05:30:51.000000,20.21976
2025-10-19 05:31:21.000000,20.21976
2025-10-19 05:31:51.000000,20.21976
2025-10-19 05:32:21.000000,20.5128
2025-10-19 05:32:51.000000,20.21976
2025-10-19 05:33:21.000000,20.21976
2025-10-19 05:33:51.000000,20.5128
2025-10-19 05:34:21.000000,20.5128
2025-10-19 05:34:51.000000,20.5128
2025-10-19 05:35:21.000000,20.5128
2025-10-19 05:35:51.000000,20.5128
2025-10-19 05:36:21.000000,20.5128
2025-10-19 05:36:51.000000,20.5128
2025-10-19 05:37:21.000000,20.5128
2025-10-19 05:37:51.000000,20.5128
2025-10-19 05:38:21.000000,20.21976
2025-10-19 05:38:51.000000,20.21976
2025-10-19 05:39:21.000000,20.21976
2025-10-19 05:39:51.000000,20.21976
2025-10-19 05:40:21.000000,20.21976
2025-10-19 05:40:51.000000,20.21976
2025-10-19 05:41:21.000000,20.21976
2025-10-19 05:41:51.000000,20.21976
2025-10-19 05:42:21.000000,20.21976
2025-10-19 05:42:51.000000,20.21976
2025-10-19 05:43:21.000000,20.5128
2025-10-19 05:43:51.000000,20.5128
2025-10-19 05:44:21.000000,20.5128
2025-10-19 05:44:51.000000,20.5128
2025-10-19 05:45:21.000000,20.5128
2025-10-19 05:45:51.000000,20.5128
2025-10-19 05:46:21.000000,20.5128
2025-10-19 05:46:51.000000,20.21976
2025-10-19 05:47:21.000000,20.21976
2025-10-19 05:47:51.000000,20.21976
2025-10-19 05:48:21.000000,20.21976
2025-10-19 05:48:51.000000,20.21976
2025-10-19 05:49:21.000000,20.5128
2025-10-19 05:49:51.000000,20.5128
2025-10-19 05:50:21.000000,20.5128
2025-10-19 05:50:51.000000,20.5128
2025-10-19 05:51:21.000000,20.5128
2025-10-19 05:51:51.000000,20.5128
2025-10-19 05:52:21.000000,20.5128
2025-10-19 05:52:51.000000,20.80583
2025-10-19 05:53:21.000000,20.5128
2025-10-19 05:53:51.000000,20.5128
2025-10-19 05:54:21.000000,20.5128
2025-10-19 05:54:51.000000,20.5128
2025-10-19 05:55:21.000000,20.5128
2025-10-19 05:55:51.000000,20.5128
2025-10-19 05:56:21.000000,20.21976
2025-10-19 05:56:51.000000,20.21976
2025-10-19 05:57:21.000000,20.21976
2025-10-19 05:57:51.000000,20.21976
2025-10-19 05:58:21.000000,20.5128
2025-10-19 05:58:51.000000,20.5128
2025-10-19 05:59:21.000000,20.5128
2025-10-19 05:59:51.000000,20.5128
2025-10-19 06:00:21.000000,20.5128
2025-10-19 06:00:51.000000,20.5128
2025-10-19 06:01:21.000000,20.5128
2025-10-19 06:01:51.000000,20.5128
2025-10-19 06:02:21.000000,20.5128
2025-10-19 06:02:51.000000,20.5128
2025-10-19 06:03:21.000000,20.5128
2025-10-19 06:03:51.000000,20.5128
2025-10-19 06:04:21.000000,20.5128
2025-10-19 06:04:51.000000,20.21976
2025-10-19 06:05:21.000000,20.21976
2025-10-19 06:05:51.000000,20.5128
2025-10-19 06:06:21.000000,20.21976
2025-10-19 06:06:51.000000,20.5128
2025-10-19 06:07:21.000000,20.5128
2025-10-19 06:07:51.000000,20.5128
2025-10-19 06:08:21.000000,20.5128
2025-10-19 06:08:51.000000,20.5128
2025-10-19 06:09:21.000000,20.5128
2025-10-19 06:09:51.000000,20.5128
2025-10-19 06:10:21.000000,20.5128
2025-10-19 06:10:51.000000,20.5128
2025-10-19 06:11:21.000000,20.21976
2025-10-19 06:11:51.000000,20.21976
2025-10-19 06:12:21.000000,20.21976
2025-10-19 06:12:51.000000,20.21976
2025-10-19 06:13:21.000000,20.21976
2025-10-19 06:13:51.000000,20.21976
2025-10-19 06:14:21.000000,20.5128
2025-10-19 06:14:51.000000,20.5128
2025-10-19 06:15:21.000000,20.5128
2025-10-19 06:15:51.000000,20.5128
2025-10-19 06:16:21.000000,20.5128
2025-10-19 06:16:51.000000,20.5128
2025-10-19 06:17:21.000000,20.5128
2025-10-19 06:17:51.000000,20.5128
2025-10-19 06:18:21.000000,20.5128
2025-10-19 06:18:51.000000,20.5128
2025-10-19 06:19:21.000000,20.5128
2025-10-19 06:19:51.000000,20.21976
2025-10-19 06:20:21.000000,20.21976
2025-10-19 06:20:51.000000,20.21976
2025-10-19 06:21:21.000000,20.21976
2025-10-19 06:21:51.000000,20.5128
2025-10-19 06:22:21.000000,20.5128
2025-10-19 06:22:51.000000,20.5128
2025-10-19 06:23:21.000000,20.5128
2025-10-19 06:23:51.000000,20.5128
